currency,model,horizon,date,y_pred
USD,LSTM,0.5,2025-01-08,39.812222670342855
USD,LSTM,0.5,2025-01-09,39.812222670342855
USD,LSTM,0.5,2025-01-10,39.812222670342855
USD,LSTM,0.5,2025-01-11,39.812222670342855
USD,LSTM,0.5,2025-01-12,39.812222670342855
USD,LSTM,0.5,2025-01-13,39.812222670342855
USD,LSTM,0.5,2025-01-14,39.812222670342855
USD,LSTM,0.5,2025-01-15,39.812222670342855
USD,LSTM,0.5,2025-01-16,39.812222670342855
USD,LSTM,0.5,2025-01-17,39.812222670342855
USD,LSTM,0.5,2025-01-18,39.812222670342855
